Total AP information:
fault : fault           [63]
idle  : idle            [9]
nor   : normal          [2303]
ExtraInfo : Extra information
P     : insufficient power supply
---------------------------------------------------------------------------------------------------------------------------------------------------------------
ID    MAC            Name                                Group                   IP              Type            State  STA Uptime           ExtraInfo
1241  c0bf-c0a6-ccc0 MSK-O41-CG-AP..ccc0                 MSK-O41-CG              10.17.197.13    AP6150DN        nor    0   7D:19H:54M:10S   -
1242  0006-f4ca-67d0 MSK-O41-CG-AP..67d0                 MSK-O41-CG              10.17.195.194   AP5130DN        nor    0   7D:17H:23M:0S    -
1243  c0bf-c0a6-c880 MSK-O41-CG-AP..c880                 MSK-O41-CG              10.17.197.11    AP6150DN        nor    0   7D:19H:54M:12S   -
1244  0006-f4ca-6810 MSK-O41-CG-AP..6810                 MSK-O41-CG              10.17.195.193   AP5130DN        nor    0   7D:17H:23M:7S    -
1245  0006-f4ca-3290 MSK-O41-CG-AP..3290                 MSK-O41-CG              10.17.195.207   AP5130DN        nor    1   7D:17H:23M:12S   -
1246  bc62-0e2f-7340 MSK-BA18-AP..7340                   MSK-BA8                 100.107.12.48   AP5030DN        nor    1   15D:0H:43M:14S   -
1247  8866-3903-f020 MSK-BA6-AP..f020-OPERU1             MSK-BA6                 10.14.234.11    AP6150DN        nor    0   111D:11H:15M:42S -
1248  0425-c5de-1ba0 MSK-O41-CG-AP..1ba0                 MSK-O41-CG              10.17.195.200   AP6150DN        nor    0   7D:17H:23M:38S   -
1249  8866-3903-f040 MSK-BA6-AP..f040-OPERU1             MSK-BA6                 10.14.234.21    AP6150DN        nor    0   17D:8H:21M:45S   -
1250  0425-c5de-29e0 MSK-O41-CG-AP..29e0                 MSK-O41-CG              10.17.195.210   AP6150DN        nor    0   7D:17H:23M:33S   -
1251  8866-3903-efe0 MSK-BA6-AP..efe0                    MSK-BA6                 10.14.234.12    AP6150DN        nor    0   10D:5H:49M:10S   -
1252  0425-c5de-2a00 MSK-O41-CG-AP..2a00                 MSK-O41-CG              10.17.195.209   AP6150DN        nor    1   7D:17H:23M:36S   -
1253  0006-f4ca-6410 MSK-O41-CG-AP..6410                 MSK-O41-CG              10.17.196.11    AP5130DN        nor    1   7D:17H:55M:9S    -
1254  0006-f4ca-64d0 MSK-O41-CG-AP..64d0                 MSK-O41-CG              10.17.196.10    AP5130DN        nor    3   7D:17H:55M:6S    -
1255  0006-f4cb-0cb0 MSK-O41-CG-AP..-0cb0                MSK-O41-CG              10.17.196.1     AP5130DN        nor    0   7D:17H:55M:11S   -
1256  0006-f4cb-0c10 MSK-O41-CG-AP..-0c10                MSK-O41-CG              10.17.196.3     AP5130DN        nor    0   7D:17H:55M:1S    -
1257  0006-f4cb-0d30 MSK-O41-CG-AP..-0d30                MSK-O41-CG              10.17.196.14    AP5130DN        nor    8   7D:17H:55M:8S    -
1258  0425-c5de-1c00 MSK-O41-CG-AP..1c00                 MSK-O41-CG              10.17.196.13    AP6150DN        nor    1   7D:17H:55M:28S   -
1259  0425-c5de-1b60 MSK-O41-CG-AP..1b60                 MSK-O41-CG              10.17.196.12    AP6150DN        nor    0   7D:17H:55M:24S   -
1260  0425-c5de-2b00 MSK-O41-CG-AP..2b00                 MSK-O41-CG              10.17.196.8     AP6150DN        nor    0   7D:17H:55M:26S   -
1261  745a-aacf-efa0 MSK-KNP-CG-AP..efa0                 MSK-KNP-CG              10.14.249.78    AP5030DN        nor    0   111D:12H:6M:16S  -
1262  0425-c5de-1b80 MSK-O41-CG-AP..1b80                 MSK-O41-CG              10.17.196.7     AP6150DN        nor    0   7D:17H:55M:23S   -
1263  a8ca-7bb8-1cc0 MSK-BA8-AP..1cc0                    MSK-BA8                 -               AP5030DN        fault  0   -                -
1264  0425-c5de-1c20 MSK-O41-CG-AP..1c20                 MSK-O41-CG              10.17.196.6     AP6150DN        nor    0   7D:17H:55M:26S   -
1265  0425-c5de-1bc0 MSK-O41-CG-AP..1bc0                 MSK-O41-CG              10.17.196.19    AP6150DN        nor    3   7D:17H:55M:32S   -
1266  0006-f4ca-6230 MSK-O41-CG-AP..6230                 MSK-O41-CG              10.17.196.69    AP5130DN        nor    1   7D:18H:37M:45S   -
1267  0006-f4ca-63d0 MSK-O41-CG-AP..63d0                 MSK-O41-CG              10.17.196.67    AP5130DN        nor    0   7D:18H:37M:40S   -
1268  0006-f4ca-68d0 MSK-O41-CG-AP..68d0                 MSK-O41-CG              10.17.196.70    AP5130DN        nor    1   7D:18H:37M:38S   -
1269  0006-f4ca-65f0 MSK-O41-CG-AP..65f0                 MSK-O41-CG              10.17.196.65    AP5130DN        nor    0   7D:18H:37M:22S   -
1270  0006-f4ca-6630 MSK-O41-CG-AP..6630                 MSK-O41-CG              10.17.196.72    AP5130DN        nor    0   7D:18H:37M:22S   -
1271  0425-c5de-2740 MSK-O41-CG-AP..2740                 MSK-O41-CG              10.17.196.68    AP6150DN        nor    0   7D:18H:37M:45S   -
1272  bc62-0e2f-85a0 MSK-BA8-AP..85a0                    MSK-BA8                 -               AP5030DN        fault  0   -                -
1273  0006-f4ca-34d0 MSK-O41-CG-AP..34d0                 MSK-O41-CG              10.17.196.130   AP5130DN        nor    0   7D:19H:11M:0S    -
1274  8866-3903-efc0 MSK-BA6-AP..efc0                    MSK-BA6                 10.14.234.27    AP6150DN        nor    4   1D:1H:39M:47S    -
1275  0425-c5de-26a0 MSK-O41-CG-AP..26a0                 MSK-O41-CG              10.17.196.71    AP6150DN        nor    0   7D:18H:38M:0S    -
1276  bc62-0e2f-7c80 MSK-KNP-CG-AP..7c80                 MSK-KNP-CG              10.14.249.86    AP5030DN        nor    1   111D:12H:6M:29S  -
1277  745a-aacf-ebc0 MSK-KNP-CG-AP..ebc0                 MSK-KNP-CG              10.14.249.65    AP5030DN        nor    0   111D:12H:6M:35S  -
1278  0006-f4ca-32f0 MSK-O41-CG-AP..32f0                 MSK-O41-CG              10.17.196.131   AP5130DN        nor    0   7D:19H:11M:11S   -
1279  0425-c5de-2460 MSK-O41-CG-AP..2460                 MSK-O41-CG              10.17.196.73    AP6150DN        nor    0   7D:18H:38M:1S    -
1280  0006-f4ca-3450 MSK-O41-CG-AP..3450                 MSK-O41-CG              10.17.196.133   AP5130DN        nor    0   7D:19H:11M:10S   -
1281  0006-f4ca-3150 MSK-O41-CG-AP..3150                 MSK-O41-CG              10.17.196.144   AP5130DN        nor    0   7D:19H:11M:1S    -
1282  0006-f4c9-efd0 MSK-O41-CG-AP..efd0                 MSK-O41-CG              10.17.196.134   AP5130DN        nor    0   7D:19H:11M:8S    -
1283  0006-f4ca-32d0 MSK-O41-CG-AP..32d0                 MSK-O41-CG              10.17.196.140   AP5130DN        nor    0   7D:19H:11M:14S   -
1284  0006-f4c9-e7d0 MSK-O41-CG-AP..e7d0                 MSK-O41-CG              10.17.197.137   AP5130DN        nor    0   19H:51M:4S       -
1285  d494-e804-8760 MSK-O41-CG-AP..8760                 MSK-O41-CG              10.17.192.151   AP5130DN        nor    0   18H:23M:14S      -
1286  0006-f4ca-38d0 MSK-O41-CG-AP..38d0                 MSK-O41-CG              10.17.192.129   AP5130DN        nor    1   18H:23M:14S      -
1287  d494-e804-8900 MSK-O41-CG-AP..8900                 MSK-O41-CG              10.17.192.133   AP5130DN        nor    1   18H:23M:11S      -
1288  d494-e817-a940 MSK-O41-CG-AP..a940                 MSK-O41-CG              10.17.192.134   AP5130DN        nor    1   18H:23M:23S      -
1289  d0d0-4bd3-7ee0 MSK-O41-CG-AP..7ee0                 MSK-O41-CG              10.17.192.149   AP5130DN        nor    1   18H:23M:21S      -
1290  d494-e817-a980 MSK-O41-CG-AP..a980                 MSK-O41-CG              10.17.192.141   AP5130DN        nor    0   18H:23M:21S      -
1291  0006-f4c9-dc90 MSK-O41-CG-AP..dc90                 MSK-O41-CG              10.17.192.156   AP5130DN        nor    0   18H:23M:3S       -
1292  d494-e804-8a00 MSK-O41-CG-AP..8a00                 MSK-O41-CG              10.17.192.144   AP5130DN        nor    0   18H:23M:13S      -
1293  0006-f4c9-ef30 MSK-O41-CG-AP..ef30                 MSK-O41-CG              10.17.192.155   AP5130DN        nor    1   18H:23M:23S      -
1294  d494-e804-8440 MSK-O41-CG-AP..8440                 MSK-O41-CG              10.17.192.131   AP5130DN        nor    1   18H:23M:15S      -
1295  0006-f4ca-3650 MSK-O41-CG-AP..3650                 MSK-O41-CG              10.17.192.137   AP5130DN        nor    0   18H:23M:17S      -
1296  d494-e817-a820 MSK-O41-CG-AP..a820                 MSK-O41-CG              10.17.192.130   AP5130DN        nor    0   18H:23M:14S      -
1297  d494-e804-8960 MSK-O41-CG-AP..8960                 MSK-O41-CG              10.17.192.140   AP5130DN        nor    0   18H:22M:57S      -
1298  0006-f4ca-36d0 MSK-O41-CG-AP..36d0                 MSK-O41-CG              10.17.192.138   AP5130DN        nor    1   18H:23M:8S       -
1299  0006-f4c9-ef50 MSK-O41-CG-AP..ef50                 MSK-O41-CG              10.17.192.139   AP5130DN        nor    1   18H:23M:14S      -
1300  0006-f4c9-dcf0 MSK-O41-CG-AP..dcf0                 MSK-O41-CG              10.17.192.132   AP5130DN        nor    1   18H:23M:15S      -
1301  0006-f4c9-ec50 MSK-O41-CG-AP..ec50                 MSK-O41-CG              10.17.192.136   AP5130DN        nor    0   18H:23M:1S       -
1302  d494-e804-83a0 MSK-O41-CG-AP..83a0                 MSK-O41-CG              10.17.192.146   AP5130DN        nor    1   18H:21M:29S      -
1303  d494-e804-8a20 MSK-O41-CG-AP..8a20                 MSK-O41-CG              10.17.192.150   AP5130DN        nor    0   18H:22M:13S      -
1304  0006-f4ca-39f0 MSK-O41-CG-AP..39f0                 MSK-O41-CG              10.17.192.142   AP5130DN        nor    0   18H:21M:42S      -
1305  d494-e804-89c0 MSK-O41-CG-AP..89c0                 MSK-O41-CG              10.17.192.145   AP5130DN        nor    0   18H:22M:10S      -
1306  d494-e817-a900 MSK-O41-CG-AP..a900                 MSK-O41-CG              10.17.192.143   AP5130DN        nor    0   18H:21M:38S      -
1307  a8ca-7bb8-1220 MSK-BA8-AP..1220                    MSK-BA8                 100.107.12.39   AP5030DN        nor    0   15D:0H:51M:12S   -
1308  0006-f4c9-e730 MSK-O41-CG-AP..e730                 MSK-O41-CG              10.17.192.147   AP5130DN        nor    0   18H:22M:10S      -
1309  0006-f4ca-39d0 MSK-O41-CG-AP..39d0                 MSK-O41-CG              10.17.192.135   AP5130DN        nor    0   18H:21M:41S      -
1310  0006-f4ca-3a10 MSK-O41-CG-AP..3a10                 MSK-O41-CG              10.17.192.154   AP5130DN        nor    1   18H:22M:9S       -
1311  0006-f4ca-66f0 MSK-O41-CG-AP..66f0                 MSK-O41-CG              10.17.192.4     AP5130DN        nor    0   17H:56M:45S      -
1312  0006-f4ca-6750 MSK-O41-CG-AP..6750                 MSK-O41-CG              10.17.192.18    AP5130DN        nor    0   17H:56M:46S      -
1313  0006-f4c9-ca90 MSK-O41-CG-AP..ca90                 MSK-O41-CG              10.17.192.3     AP5130DN        nor    0   17H:56M:45S      -
1314  0006-f4c9-cb10 MSK-O41-CG-AP..cb10                 MSK-O41-CG              10.17.192.5     AP5130DN        nor    0   17H:56M:44S      -
1315  0006-f4c9-a0f0 MSK-O41-CG-AP..a0f0                 MSK-O41-CG              10.17.192.22    AP5130DN        nor    0   17H:56M:42S      -
1316  0006-f4ca-3890 MSK-O41-CG-AP..3890                 MSK-O41-CG              10.17.192.13    AP5130DN        nor    0   17H:56M:48S      -
1317  0006-f4c9-eb90 MSK-O41-CG-AP..eb90                 MSK-O41-CG              10.17.192.46    AP5130DN        nor    0   17H:56M:47S      -
1318  0006-f4ca-3830 MSK-O41-CG-AP..3830                 MSK-O41-CG              10.17.192.9     AP5130DN        nor    0   17H:56M:44S      -
1319  0006-f4c9-eb70 MSK-O41-CG-AP..eb70                 MSK-O41-CG              10.17.192.2     AP5130DN        nor    0   17H:56M:49S      -
1320  0006-f4ca-6670 MSK-O41-CG-AP..6670                 MSK-O41-CG              10.17.192.23    AP5130DN        nor    0   17H:56M:43S      -
1321  0006-f4ca-6490 MSK-O41-CG-AP..6490                 MSK-O41-CG              10.17.192.10    AP5130DN        nor    0   17H:56M:42S      -
1322  0006-f4ca-62d0 MSK-O41-CG-AP..62d0                 MSK-O41-CG              10.17.192.6     AP5130DN        nor    0   17H:56M:47S      -
1323  0006-f4c9-cdf0 MSK-O41-CG-AP..cdf0                 MSK-O41-CG              10.17.192.8     AP5130DN        nor    0   17H:56M:50S      -
1324  0006-f4c9-ec10 MSK-O41-CG-AP..ec10                 MSK-O41-CG              10.17.192.1     AP5130DN        nor    0   17H:56M:34S      -
1325  0006-f4ca-6530 MSK-O41-CG-AP..6530                 MSK-O41-CG              10.17.192.19    AP5130DN        nor    0   17H:56M:51S      -
1326  0006-f4ca-35f0 MSK-O41-CG-AP..35f0                 MSK-O41-CG              10.17.192.58    AP5130DN        nor    0   17H:56M:59S      -
1327  0006-f4c9-cb90 MSK-O41-CG-AP..cb90                 MSK-O41-CG              10.17.192.20    AP5130DN        nor    0   17H:56M:52S      -
1328  0006-f4c9-ce70 MSK-O41-CG-AP..ce70                 MSK-O41-CG              10.17.192.17    AP5130DN        nor    0   17H:56M:59S      -
1329  0006-f4c9-dbb0 MSK-O41-CG-AP..dbb0                 MSK-O41-CG              10.17.192.15    AP5130DN        nor    0   17H:57M:0S       -
1330  0006-f4c9-ec90 MSK-O41-CG-AP..ec90                 MSK-O41-CG              10.17.192.16    AP5130DN        nor    0   17H:57M:2S       -
1331  0006-f4c9-ebb0 MSK-O41-CG-AP..ebb0                 MSK-O41-CG              10.17.192.14    AP5130DN        nor    0   17H:56M:58S      -
1332  0006-f4c9-ec70 MSK-O41-CG-AP..ec70                 MSK-O41-CG              10.17.192.21    AP5130DN        nor    0   17H:57M:7S       -
1333  0006-f4c9-d250 MSK-O41-CG-AP..d250                 MSK-O41-CG              10.17.192.12    AP5130DN        nor    0   17H:57M:4S       -
1334  0006-f4c9-ddb0 MSK-O41-CG-AP..ddb0                 MSK-O41-CG              10.17.192.7     AP5130DN        nor    0   17H:57M:2S       -
1335  0006-f4c9-cf10 MSK-O41-CG-AP..cf10                 MSK-O41-CG              10.17.192.11    AP5130DN        nor    0   17H:56M:54S      -
1336  d0d0-4bd3-78a0 MSK-O41-CG-AP..78a0                 MSK-O41-CG              10.17.192.66    AP5130DN        nor    0   19H:9M:5S        -
1337  d0d0-4bd3-7620 MSK-O41-CG-AP..7620                 MSK-O41-CG              10.17.192.69    AP5130DN        nor    0   19H:8M:58S       -
1338  d0d0-4bd3-75a0 MSK-O41-CG-AP..75a0                 MSK-O41-CG              10.17.192.68    AP5130DN        nor    0   19H:9M:8S        -
1339  0006-f4c9-cbd0 MSK-O41-CG-AP..cbd0                 MSK-O41-CG              10.17.192.24    AP5130DN        nor    1   17H:56M:58S      -
1340  d494-e804-8540 MSK-O41-CG-AP..8540                 MSK-O41-CG              10.17.192.90    AP5130DN        nor    0   19H:8M:57S       -
1341  d0d0-4bd3-78e0 MSK-O41-CG-AP..78e0                 MSK-O41-CG              10.17.192.80    AP5130DN        nor    0   19H:9M:13S       -
1342  d0d0-4bd3-7600 MSK-O41-CG-AP..7600                 MSK-O41-CG              10.17.192.76    AP5130DN        nor    0   19H:9M:4S        -
1343  d494-e817-a880 MSK-O41-CG-AP..a880                 MSK-O41-CG              10.17.192.88    AP5130DN        nor    0   19H:9M:9S        -
1344  a8ca-7bb8-1c60 MSK-BA8-AP..1c60                    MSK-BA8                 100.107.12.25   AP5030DN        nor    8   15D:1H:11M:49S   -
1345  745a-aae4-3980 MSK-BA6-AP..3980                    MSK-BA6                 10.14.234.13    AP5130DN        nor    4   22D:1H:5M:42S    -
1346  d494-e804-8280 MSK-O41-CG-AP..8280                 MSK-O41-CG              10.17.192.73    AP5130DN        nor    0   19H:9M:9S        -
1347  d494-e817-a320 MSK-O41-CG-AP..a320                 MSK-O41-CG              10.17.192.67    AP5130DN        nor    0   19H:9M:4S        -
1348  d0d0-4bd3-7660 MSK-O41-CG-AP..7660                 MSK-O41-CG              10.17.192.71    AP5130DN        nor    0   19H:9M:9S        -
1349  d0d0-4bd3-7920 MSK-O41-CG-AP..7920                 MSK-O41-CG              10.17.192.75    AP5130DN        nor    0   19H:9M:7S        -
1350  28b4-48d2-ed20 28b4-48d2-ed20                      RND-COS-27B             172.29.216.197  AP6150DN        nor    0   1D:6H:23M:55S    -
1351  d0d0-4bd3-7980 MSK-O41-CG-AP..7980                 MSK-O41-CG              10.17.192.78    AP5130DN        nor    0   19H:9M:13S       -
1352  d494-e804-84c0 MSK-O41-CG-AP..84c0                 MSK-O41-CG              10.17.192.79    AP5130DN        nor    0   19H:9M:14S       -
1353  d494-e804-8460 MSK-O41-CG-AP..8460                 MSK-O41-CG              10.17.192.81    AP5130DN        nor    0   19H:9M:4S        -
1354  d0d0-4bd3-7c20 MSK-O41-CG-AP..7c20                 MSK-O41-CG              10.17.192.74    AP5130DN        nor    0   19H:9M:20S       -
1355  28b4-48d2-ee00 RND-SBT-STC-120-AP..ee00            RND-SBT-STC-120         172.29.216.199  AP6150DN        nor    0   1D:6H:24M:15S    -
1356  d0d0-4bd3-7b60 MSK-O41-CG-AP..7b60                 MSK-O41-CG              10.17.192.86    AP5130DN        nor    0   19H:9M:0S        -
1357  d0d0-4bd3-7840 MSK-O41-CG-AP..7840                 MSK-O41-CG              10.17.192.70    AP5130DN        nor    0   19H:9M:24S       -
1358  d494-e817-a800 MSK-O41-CG-AP..a800                 MSK-O41-CG              10.17.192.87    AP5130DN        nor    0   19H:8M:57S       -
1359  d494-e804-8340 MSK-O41-CG-AP..8340                 MSK-O41-CG              10.17.192.89    AP5130DN        nor    0   19H:9M:12S       -
1360  d494-e817-a700 MSK-O41-CG-AP..a700                 MSK-O41-CG              10.17.192.72    AP5130DN        nor    0   19H:9M:10S       -
1361  d494-e804-8860 MSK-O41-CG-AP..8860                 MSK-O41-CG              10.17.192.65    AP5130DN        nor    0   19H:8M:59S       -
1362  d494-e817-a6e0 MSK-O41-CG-AP..a6e0                 MSK-O41-CG              10.17.192.77    AP5130DN        nor    0   19H:8M:58S       -
1363  d494-e817-a6a0 MSK-O41-CG-AP..a6a0                 MSK-O41-CG              10.17.192.85    AP5130DN        nor    0   19H:9M:10S       -
1364  d0d0-4bd3-7c60 MSK-O41-CG-AP..7c60                 MSK-O41-CG              10.17.192.203   AP5130DN        nor    0   18H:38M:38S      -
1365  d0d0-4bd3-7a20 MSK-O41-CG-AP..7a20                 MSK-O41-CG              10.17.192.193   AP5130DN        nor    1   18H:38M:38S      -
1366  d494-e817-a580 MSK-O41-CG-AP..a580                 MSK-O41-CG              10.17.192.198   AP5130DN        nor    0   18H:38M:41S      -
1367  d494-e804-8500 MSK-O41-CG-AP..8500                 MSK-O41-CG              10.17.192.199   AP5130DN        nor    3   18H:38M:41S      -
1368  d494-e817-a400 MSK-O41-CG-AP..a400                 MSK-O41-CG              10.17.192.204   AP5130DN        nor    0   18H:38M:17S      -
1369  28b4-48d2-e740 RND-SBT-STC-120-AP..e740            RND-SBT-STC-120         172.29.216.198  AP6150DN        nor    0   1D:6H:24M:9S     -
