AP_MAC,AP_NAME,AP_ADDRESS,AP_LOCATION
04:b0:e7:49:e8:40,04b0-e749-e840,10.14.4.129,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:49:eb:40,UPO12-B03-FL02-AP-05,10.14.4.128,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:22:20,UPO12-B03-FL03_2220,10.14.4.143,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:23:a0,UPO12-B03-FL03_23a0,10.14.4.130,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:49:e9:40,UPO12-B03-FL03_e940,10.14.4.5,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:49:e6:00,UPO12-B03-FL03_e600,10.14.4.141,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:24:40,UPO12-B03-FL03_2440,10.14.4.4,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:0b:60,UPO12-B03-FL04_0b60,10.14.4.27,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:49:eb:e0,04b0-e749-ebe0,10.14.4.131,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:03:de:00,8866-3903-de00,10.14.4.142,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:03:40,UPO12-B03-FL03_0340,10.14.4.140,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
bc:62:0e:2f:67:a0,bc62-0e2f-67a0,10.14.1.96,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:0c:40,UPO12-B03-FL04_0c40,10.14.4.15,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:03:fb:20,UPO12-B03-FL04_fb20,10.14.4.16,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:03:de:e0,8866-3903-dee0,10.14.4.23,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:03:fa:a0,8866-3903-faa0,10.14.4.132,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:0c:00,UPO12-B03-FL04_0c00,10.14.4.126,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:08:c0,UPO12-B01-FL06-AP-11,10.14.1.123,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:03:df:60,UPO12-B01-FL07-AP-15,10.14.1.108,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:04:03:00,UPO12-B01-FL02-AP-23,10.14.1.109,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:06:20,UPO12-B01-FL04-AP-02,10.14.1.116,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
04:b0:e7:49:eb:20,UPO12-B01-FL06-AP-21,10.14.1.114,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:04:08:40,8866-3904-0840,10.14.1.102,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:03:60,UPO12-B01-FL02-AP-11,10.14.1.115,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:e7:e0,04b0-e749-e7e0,10.14.1.105,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:02:80,UPO12-B01-FL02-AP-20,10.14.1.107,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:ec:60,UPO12-B01-FL04-AP-09,10.14.1.111,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:1d:00,UPO12-B01-FL04-AP-15,10.14.1.101,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:23:e0,UPO12-B01-FL02-AP-04,10.14.1.112,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
a0:8c:f8:d2:2b:80,SPB-9055-1871-CCC-AP.2B80,100.120.245.20,"Санкт-Петербург, Шафировский пр.,2"
04:b0:e7:49:ec:80,UPO12-B01-FL03-AP-14,10.14.1.100,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:04:07:80,UPO12-B01-FL04-AP-26,10.14.1.103,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:09:40,UPO12-B01-FL07-AP-04,10.14.1.113,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
04:b0:e7:49:e7:a0,UPO12-B01-FL03-AP-01,10.14.1.151,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
a0:8c:f8:d2:2c:40,SPB-9055-AP.1871-CCC-2C40,100.120.245.22,"Санкт-Петербург, Шафировский пр.,2"
04:b0:e7:49:ee:c0,UPO12-B01-FL03-AP-08,10.14.1.92,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:04:20:40,UPO12-B01-FL07-AP-28,10.14.1.139,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:03:e2:60,8866-3903-e260,10.14.1.175,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:25:c5:8b:97:60,0425-c58b-9760,10.14.1.143,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:49:eb:80,UPO12-B01-FL06-AP-19,10.14.1.94,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
04:b0:e7:49:ea:60,UPO12-B01-FL06-AP-14,10.14.1.91,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:04:26:40,UPO12-B01-FL06-AP-07,10.14.1.93,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
04:b0:e7:49:ea:e0,UPO12-B01-FL06-AP-16,10.14.1.104,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:04:23:00,UPO12-B01-FL04-AP-18,10.14.1.99,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
04:b0:e7:49:e7:40,UPO12-B01-FL03-AP-05,10.14.1.83,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:49:ed:00,UPO12-B01-FL03-AP-10,10.14.1.88,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:04:02:60,UPO12-B01-FL02-AP-14,10.14.1.84,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:ef:60,UPO12-B01-FL03-AP-19,10.14.1.77,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:03:fd:c0,UPO12-B01-FL07-AP-08,10.14.1.82,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:03:dd:60,UPO12-B01-FL07-AP-10,10.14.1.95,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
04:b0:e7:4a:0c:e0,04b0-e74a-0ce0,10.14.1.90,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:49:e7:60,UPO12-B01-FL03-AP-03,10.14.1.87,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:4a:21:60,UPO12-B01-FL05-AP-18,10.14.1.160,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
88:66:39:04:08:00,8866-3904-0800,10.14.1.73,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:02:40,UPO12-B01-FL02-AP-12,10.14.1.97,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:f0:00,UPO12-B01-FL06-AP-03,10.14.1.79,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
04:b0:e7:4a:18:a0,UPO12-B01-FL05-AP-25,10.14.1.63,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
04:b0:e7:49:ee:40,UPO12-B01-FL03-AP-11,10.14.1.75,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:04:09:00,8866-3904-0900,10.14.1.86,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:09:e0,UPO12-B01-FL07-AP-05,10.14.1.193,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:04:05:00,UPO12-B01-FL07-AP-06,10.14.1.81,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
a0:8c:f8:d2:2b:e0,SPB-9055-1871-CCC-AP.2BE0,100.120.245.21,"Санкт-Петербург, Шафировский пр.,2"
04:b0:e7:49:f0:60,UPO12-B01-FL06-AP-02,10.14.1.178,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:03:e2:20,UPO12-B01-FL07-AP-12,10.14.1.85,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
04:b0:e7:49:ed:c0,UPO12-B01-FL04-AP-10,10.14.1.169,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:01:e0,UPO12-B01-FL02-AP-13,10.14.1.78,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:e4:20,UPO12-B01-FL03-AP-17,10.14.1.67,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:04:02:c0,UPO12-B01-FL02-AP-31,10.14.1.71,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:02:00,UPO12-B01-FL02-AP-15,10.14.1.76,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:e4:e0,UPO12-B01-FL03-AP-16,10.14.1.60,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:4a:18:e0,UPO12-B01-FL05-AP-09,10.14.1.74,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
88:66:39:04:03:20,UPO12-B01-FL02-AP-10,10.14.1.186,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:25:c5:8b:96:e0,UPO12-B01-FL05-AP-08,10.14.1.69,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
88:66:39:04:03:e0,UPO12-B01-FL06-AP-10,10.14.1.59,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
04:b0:e7:49:e6:60,04b0-e749-e660,10.14.1.182,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:4a:09:e0,04b0-e74a-09e0,10.14.1.70,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
74:5a:aa:e4:28:40,745a-aae4-2840,10.14.1.32,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:06:a0,UPO12-B01-FL04-AP-12,10.14.1.47,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:04:60,UPO12-B01-FL06-AP-09,10.14.1.53,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:04:23:20,UPO12-B01-FL03-AP-22,10.14.1.201,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:49:eb:00,UPO12-B01-FL06-AP-05,10.14.1.184,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:04:22:e0,UPO12-B01-FL04-AP-14,10.14.1.197,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:06:c0,8866-3904-06c0,10.14.1.65,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:07:40,UPO12-B01-FL04-AP-22,10.14.1.195,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:0e:e0,UPO12-B01-FL02-AP-19,10.14.1.52,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:ec:20,UPO12-B01-FL03-AP-07,10.14.1.55,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:03:fb:c0,UPO12-B01-FL02-AP-02,10.14.1.61,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:03:fc:20,UPO12-B01-FL02-AP-01,10.14.1.62,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:08:60,UPO12-B01-FL07-AP-31,10.14.1.48,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:03:e2:40,UPO12-B01-FL07-AP-16,10.14.1.64,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:04:06:00,8866-3904-0600,10.14.1.51,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:4a:0c:60,UPO12-B01-FL05-AP-10,10.14.1.44,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
88:66:39:04:04:80,UPO12-B01-FL02-AP-30,10.14.1.41,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:1f:e0,8866-3904-1fe0,10.14.1.45,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
a0:8c:f8:d2:2b:20,SPB-9055-1871-CCC-AP.2B20,100.120.245.18,"Санкт-Петербург, Шафировский пр.,2"
04:b0:e7:49:ed:80,UPO12-B01-FL03-AP-18,10.14.1.228,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:03:f4:c0,UPO12-B01-FL04-AP-13,10.14.1.57,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
04:b0:e7:49:e3:40,04b0-e749-e340,10.14.1.42,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:07:00,UPO12-B01-FL05-AP-19,10.14.1.49,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
04:25:c5:8b:97:c0,UPO12-B01-FL05-AP-24,10.14.1.25,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
04:25:c5:8b:96:c0,UPO12-B01-FL05-AP-16,10.14.1.46,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
74:5a:aa:e4:2d:a0,745a-aae4-2da0,10.14.1.39,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:01:20,UPO12-B01-FL02-AP-05,10.14.1.33,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:03:e1:e0,UPO12-B01-FL07-AP-13,10.14.1.35,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
04:b0:e7:49:ea:a0,UPO12-B01-FL06-AP-04,10.14.1.8,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
04:b0:e7:49:ef:40,UPO12-B01-FL04-AP-19,10.14.1.38,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:1f:60,UPO12-B01-FL07-AP-30,10.14.1.34,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:04:1f:c0,UPO12-B01-FL07-AP-20,10.14.1.40,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
a0:8c:f8:d2:2a:00,SPB-9055-1871-CCC-AP.2A00,100.120.245.19,"Санкт-Петербург, Шафировский пр.,2"
04:b0:e7:4a:0c:c0,UPO12-B01-FL05-AP-03,10.14.1.43,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
88:66:39:03:fd:e0,8866-3903-fde0,10.14.1.242,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
04:b0:e7:49:f0:20,UPO12-B01-FL06-AP-27,10.14.1.29,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
04:b0:e7:49:ea:00,UPO12-B01-FL03-AP-09,10.14.1.28,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:49:eb:60,UPO12-B01-FL06-AP-17,10.14.1.16,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:04:05:e0,UPO12-B01-FL02-AP-21,10.14.1.17,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
04:b0:e7:49:e4:a0,04b0-e749-e4a0,10.14.1.22,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:03:e1:a0,8866-3903-e1a0,10.14.1.19,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1"
88:66:39:04:01:80,UPO12-B01-FL02-AP-09,10.14.1.14,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:26:c0,UPO12-B01-FL06-AP-06,10.14.1.11,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
04:b0:e7:49:ec:c0,UPO12-B01-FL04-AP-08,10.14.1.37,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
88:66:39:04:05:60,UPO12-B01-FL07-AP-27,10.14.1.20,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
04:b0:e7:4a:20:c0,UPO12-B01-FL05-AP-06,10.14.1.36,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
98:35:ed:80:18:80,UPO12-B01-CH-FL03-AP-03,10.14.1.5,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:04:22:c0,UPO12-B01-FL04-AP-16,10.14.1.26,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 4"
98:35:ed:80:18:a0,UPO12-B01-CH-FL03-AP-04,10.14.1.6,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
98:35:ed:80:12:20,UPO12-B01-CH-FL03-AP-07,10.14.1.248,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:49:ed:60,UPO12-B01-FL03-AP-12,10.14.1.30,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:04:26:a0,UPO12-B01-FL06-AP-12,10.14.1.220,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 6"
88:66:39:04:23:60,UPO12-B01-FL03-AP-04,10.14.1.18,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
88:66:39:03:f8:20,UPO12-B01-FL12-AP-18,10.14.2.7,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 12"
88:66:39:03:de:20,UPO12-B01-FL07-AP-24,10.14.1.227,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 7"
88:66:39:04:02:a0,UPO12-B01-FL02-AP-27,10.14.1.224,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:04:a0,UPO12-B01-FL02-AP-22,10.14.1.21,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 2"
88:66:39:04:19:c0,UPO12-B01-FL11-AP-18,10.14.2.5,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 11"
88:66:39:04:04:00,UPO12-B01-FL05-AP-20,10.14.1.237,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
98:35:ed:80:18:e0,UPO12-B01-CH-FL03-AP-02,10.14.1.7,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:49:e7:00,UPO12-B01-FL03-AP-06,10.14.1.12,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
98:35:ed:80:18:20,UPO12-B01-CH-FL03-AP-05,10.14.1.3,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 3"
04:b0:e7:4a:17:e0,UPO12-B01-FL05-AP-22,10.14.1.13,"г. Москва, пр-д 2-ой Южнопортовый, дом 12а, корп. 1, этаж 5"
