Total AP information:
fault : fault           [56]
idle  : idle            [9]
nor   : normal          [2305]
ExtraInfo : Extra information
P     : insufficient power supply
---------------------------------------------------------------------------------------------------------------------------------------------------------------
ID    MAC            Name                                Group                   IP              Type            State  STA Uptime           ExtraInfo
2117  8866-3904-2520 505-3904-2520                       MSK-60Y                 10.14.232.29    AP6150DN        nor    1   7D:2H:21M:49S    -
2118  446a-2e18-e360 TLT-TRA-CKR-AP.e360                 TLT-TRA-CKR             100.70.12.147   AP5030DN        nor    1   19D:8H:37M:51S   -
2119  446a-2e18-b740 TLT-TRA-CKR-AP.b740                 TLT-TRA-CKR             100.70.12.67    AP5030DN        nor    0   27D:18H:53M:57S  -
2120  446a-2e18-e300 TLT-TRA-CKR-AP.e300                 TLT-TRA-CKR             100.70.12.163   AP5030DN        nor    1   19D:8H:34M:37S   -
2121  446a-2e18-dfc0 TLT-TRA-CKR-AP.dfc0                 TLT-TRA-CKR             100.70.12.66    AP5030DN        nor    0   27D:18H:54M:10S  -
2122  446a-2e18-baa0 TLT-TRA-CKR-AP.baa0                 TLT-TRA-CKR             100.70.12.98    AP5030DN        nor    0   27D:18H:54M:5S   -
2123  8866-3904-2660 B-12-3904-2660                      MSK-V19                 10.22.148.190   AP6150DN        nor    3   77D:4H:57M:31S   -
2124  8866-3903-e600 Suschevskaya20-008                  MSK-CG                  25.32.20.235    AP6150DN        nor    0   74D:2H:8M:53S    -
2125  bc62-0e2f-85c0 MSK-BA8-AP..85c0                    MSK-BA8                 100.107.12.44   AP5030DN        nor    2   8D:0H:58M:40S    -
2126  bc62-0e2f-7320 MSK-BA8-AP..7320                    MSK-BA8                 100.107.12.41   AP5030DN        nor    1   8D:0H:58M:48S    -
2127  04b0-e74a-3c40 RZN-SBT-SEM-014-AP..3c40            RZN-SBT-SEM-014         172.29.83.2     AP6150DN        nor    1   3D:1H:5M:23S     -
2128  8866-3903-e9e0 RZN-SBT-SEM-014-AP..e9e0            RZN-SBT-SEM-014         -               AP6150DN        fault  0   -                -
2129  8866-3904-0fc0 MSK-V23-01-FL03-AP56                MSK-V23                 10.14.240.106   AP6150DN        nor    1   43D:6H:33M:14S   -
2130  446a-2e18-b9e0 TLT-TRA-CKR-AP.b9e0                 TLT-TRA-CKR             100.70.12.164   AP5030DN        nor    0   19D:8H:34M:38S   -
2131  bc62-0e2f-7c40 4.36.1-0e2f-7c40                    MSK-VOL32               10.22.18.235    AP5030DN        nor    1   74D:2H:59M:56S   -
2132  04b0-e74a-35a0 OMS-SBT-KRA-111-FL05-AP.35a0        OMS-SBT-KRA-111         172.29.87.66    AP6150DN        nor    0   32D:13H:54M:35S  -
2133  8866-3904-2180 419-3904-2180                       MSK-60Y                 10.14.232.32    AP6150DN        nor    1   23D:4H:56M:34S   -
2134  bc62-0e2f-9440 MSK-V19-E-04-12/2-9440              MSK-V19                 10.22.148.191   AP5030DN        nor    0   67D:1H:43M:40S   -
2135  bc62-0e2f-7ec0 1a-0e2f-7ec0                        MSK-CHA                 10.22.143.40    AP5030DN        nor    11  65D:9H:46M:41S   -
2136  9835-ed80-13a0 MSK-V23-01-FL03-AP16                MSK-V23                 10.14.240.8     AP7052DN        nor    1   65D:4H:38M:15S   P
2137  9835-ed80-1260 MSK-V23-01-FL03-AP17                MSK-V23                 10.14.240.25    AP7052DN        nor    3   65D:4H:9M:33S    P
2138  9835-ed80-11e0 MSK-V23-01-FL03-AP21                MSK-V23                 10.14.240.32    AP7052DN        nor    2   65D:4H:5M:41S    P
2139  9835-ed80-11c0 MSK-V23-01-FL03-AP20                MSK-V23                 10.14.240.33    AP7052DN        nor    0   65D:4H:6M:16S    P
2140  9835-ed80-1380 MSK-V23-01-FL03-AP22                MSK-V23                 10.14.240.31    AP7052DN        nor    2   65D:4H:1M:33S    P
2141  9835-ed80-1940 MSK-V23-01-FL03-AP23                MSK-V23                 10.14.240.37    AP7052DN        nor    0   57D:5H:31M:46S   P
2142  9835-ed80-1160 MSK-V23-01-FL03-AP18                MSK-V23                 10.14.240.38    AP7052DN        nor    0   65D:4H:7M:12S    P
2143  9835-ed80-1960 MSK-V23-01-FL03-AP27                MSK-V23                 10.14.240.39    AP7052DN        nor    3   65D:3H:54M:16S   P
2144  745a-aacf-efe0 KNO-0-02-2.2.200                    MSK-KNP-CG              10.22.152.29    AP5030DN        nor    0   44D:19H:1M:28S   -
2145  9835-ed80-1760 MSK-V23-01-FL03-AP29                MSK-V23                 10.14.240.41    AP7052DN        nor    3   60D:7H:8M:23S    P
2146  9835-ed80-1980 MSK-V23-01-FL03-AP34                MSK-V23                 10.14.240.42    AP7052DN        nor    1   60D:7H:8M:24S    P
2147  9835-ed80-1360 MSK-V23-01-FL03-AP33                MSK-V23                 10.14.240.43    AP7052DN        nor    2   60D:7H:8M:25S    P
2148  9835-ed80-1bc0 MSK-V23-01-FL02-AP67                MSK-V23                 10.14.240.44    AP7052DN        nor    2   59D:1H:14M:53S   P
2149  9835-ed80-1c80 MSK-V23-01-FL02-AP68                MSK-V23                 10.14.240.47    AP7052DN        nor    1   59D:1H:14M:55S   P
2150  9835-ed80-16e0 MSK-V23-01-FL02-AP74                MSK-V23                 -               AP7052DN        fault  0   -                -
2151  9835-ed80-1800 MSK-V23-01-FL02-AP75                MSK-V23                 10.14.240.52    AP7052DN        nor    3   59D:1H:14M:47S   P
2152  9835-ed80-1240 MSK-V23-01-FL02-AP78                MSK-V23                 10.14.240.53    AP7052DN        nor    0   59D:1H:14M:51S   P
2153  9835-ed80-15e0 MSK-V23-01-FL02-AP79                MSK-V23                 10.14.240.48    AP7052DN        nor    1   59D:1H:14M:33S   P
2154  9835-ed80-0f00 MSK-V23-01-FL02-AP84                MSK-V23                 10.14.240.54    AP7052DN        nor    0   59D:1H:14M:54S   P
2155  9835-ed80-12e0 MSK-V23-01-FL02-AP80                MSK-V23                 10.14.240.55    AP7052DN        nor    0   59D:1H:14M:49S   P
2156  745a-aae4-4400 V19-C-04_005                        MSK-V19                 10.22.148.237   AP5130DN        nor    2   60D:6H:58M:23S   -
2157  9835-ed80-1180 MSK-V23-01-FL02-AP85                MSK-V23                 10.14.240.45    AP7052DN        nor    0   59D:1H:14M:48S   P
2158  9835-ed80-1640 MSK-V23-01-FL02-AP86                MSK-V23                 10.14.240.49    AP7052DN        nor    0   59D:1H:10M:13S   P
2159  9835-ed80-1120 MSK-V23-01-FL02-AP91                MSK-V23                 10.14.240.51    AP7052DN        nor    1   59D:1H:10M:16S   P
2160  9835-ed80-14a0 MSK-V23-01-FL02-AP89                MSK-V23                 10.14.240.50    AP7052DN        nor    0   39D:2H:5M:59S    P
2161  04b0-e74a-3480 OMS-SBT-KRA-111-FL05-AP.3480        OMS-SBT-KRA-111         172.29.87.67    AP6150DN        nor    0   32D:13H:54M:24S  -
2162  04b0-e74a-3560 OMS-SBT-KRA-111-FL05-AP.3560        OMS-SBT-KRA-111         172.29.87.68    AP6150DN        nor    0   32D:13H:54M:25S  -
2163  04b0-e74a-35c0 OMS-SBT-KRA-111-FL05-AP.35c0        OMS-SBT-KRA-111         172.29.87.69    AP6150DN        nor    0   32D:13H:54M:36S  -
2164  9835-ed80-1780 MSK-V23-01-FL02-AP93                MSK-V23                 10.14.240.56    AP7052DN        nor    0   59D:1H:10M:16S   P
2165  9835-ed80-1620 MSK-V23-01-FL02-AP92                MSK-V23                 10.14.240.57    AP7052DN        nor    0   59D:1H:10M:16S   P
2166  8866-3903-c3c0 SAM-9054-0383-CCC-AP.c3c0           CCC-Common-Group        100.102.40.22   AP6150DN        nor    0   59D:7H:27M:15S   -
2167  8866-3903-c300 SAM-9054-0383-CCC-AP.c300           CCC-Common-Group        100.102.40.20   AP6150DN        nor    0   59D:7H:27M:14S   -
2168  8866-3903-c8e0 SAM-9054-0383-CCC-AP.c8e0           CCC-Common-Group        100.102.40.18   AP6150DN        nor    0   59D:7H:27M:14S   -
2169  8866-3903-c640 SAM-9054-0383-CCC-AP.c640           CCC-Common-Group        100.102.40.19   AP6150DN        nor    0   59D:7H:27M:13S   -
2170  8866-3903-c600 SAM-9054-0383-CCC-AP.c600           CCC-Common-Group        100.102.40.21   AP6150DN        nor    0   59D:7H:27M:9S    -
2171  9835-ed80-19c0 MSK-V23-01-FL03-AP36                MSK-V23                 10.14.240.29    AP7052DN        nor    1   59D:1H:10M:13S   P
2172  745a-aae4-3060 V19-B-06_b6.69-1                    MSK-V19                 10.22.148.133   AP5130DN        nor    11  59D:2H:48M:45S   -
2173  745a-aae4-2fc0 V19-B-06_b6.72-1                    MSK-V19                 10.22.148.240   AP5130DN        nor    4   59D:2H:48M:28S   -
2174  8866-3903-e040 MSK-D10-CH-APE040                   MSK-D10-CH              10.22.154.31    AP6150DN        nor    0   35D:4H:19M:15S   -
2175  8866-3903-e0e0 MSK-D10-CH-APE0E0                   MSK-D10-CH              10.22.154.32    AP6150DN        nor    1   58D:5H:44M:25S   -
2176  04b0-e74a-34c0 OMS-SBT-KRA-111-FL04-AP.34c0        OMS-SBT-KRA-111         172.29.87.70    AP6150DN        nor    2   32D:13H:54M:23S  -
2177  04b0-e74a-3520 OMS-SBT-KRA-111-FL04-AP.3520        OMS-SBT-KRA-111         172.29.87.71    AP6150DN        nor    1   32D:13H:54M:41S  -
2178  446a-2e18-e380 TLT-TRA-CKR-AP.e380                 TLT-TRA-CKR             100.70.12.130   AP5030DN        nor    0   19D:8H:37M:35S   -
2179  446a-2e18-e400 TLT-TRA-CKR-AP.e400                 TLT-TRA-CKR             100.70.12.146   AP5030DN        nor    0   19D:8H:37M:57S   -
2180  8866-3903-c420 RUB-8644-0218-AP.c420               CCC-Common-Group        100.106.191.98  AP6150DN        nor    0   16D:4H:8M:7S     -
2181  8866-3903-c400 RUB-8644-0218-AP.c400               CCC-Common-Group        100.106.191.99  AP6150DN        nor    0   16D:4H:8M:2S     -
2182  8866-3903-c340 RUB-8644-0218-AP.c340               CCC-Common-Group        100.106.191.100 AP6150DN        nor    0   16D:4H:8M:7S     -
2183  8866-3903-c360 RUB-8644-0218-AP.c360               CCC-Common-Group        100.106.191.101 AP6150DN        nor    0   16D:4H:8M:13S    -
2184  8866-3903-e820 MSK-CG-BYak18-FL04-AP.e820          MSK-CG                  25.19.128.236   AP6150DN        nor    2   8D:7H:17M:43S    -
2185  8866-3903-ef40 SAM-9054-0582-CCC-AP.ef40           CCC-Common-Group        100.102.40.5    AP6150DN        nor    0   44D:11H:37M:6S   -
2186  8866-3903-f0c0 SAM-9054-0582-CCC-AP.f0c0           CCC-Common-Group        100.102.40.9    AP6150DN        nor    0   44D:11H:37M:22S  -
2187  8866-3904-0e80 SAM-9054-0582-CCC-AP.0e80           CCC-Common-Group        100.102.40.8    AP6150DN        nor    1   44D:11H:37M:14S  -
2188  8866-3903-ef20 SAM-9054-0582-CCC-AP.ef20           CCC-Common-Group        100.102.40.4    AP6150DN        nor    0   44D:11H:37M:8S   -
2189  a08c-f8d2-2960 YOH-8614-00065-CCC-AP.2960          CCC-Common-Group        100.97.95.226   AP6150DN        nor    0   23D:15H:4M:36S   -
2190  a08c-f8d2-29c0 YOH-8614-00065-CCC-AP.29c0          CCC-Common-Group        100.97.95.227   AP6150DN        nor    0   23D:15H:4M:37S   -
2191  745a-aacf-f260 MSK-D10-3-06-2.6.627                MSK-D10                 10.22.154.28    AP5030DN        nor    4   51D:3H:33M:1S    -
2192  a08c-f8d2-3020 PTR-8556-0128-CCC-AP.3020           CCC-Common-Group        100.99.225.196  AP6150DN        nor    0   8D:9H:30M:42S    -
2193  a08c-f8d2-2da0 KAZ-8610-0034-CCC-AP01              CCC-Common-Group        100.97.125.22   AP6150DN        nor    0   23D:15H:4M:34S   -
2194  a08c-f8d2-2d80 KAZ-8610-0034-CCC-AP02              CCC-Common-Group        100.97.125.20   AP6150DN        nor    0   23D:15H:3M:55S   -
2195  a08c-f8d2-27e0 KAZ-8610-0034-CCC-AP03              CCC-Common-Group        100.97.125.21   AP6150DN        nor    0   23D:15H:4M:44S   -
2196  8866-3903-c740 BIY-8644-0217-CCC-AP.c740           CCC-Common-Group        100.106.191.116 AP6150DN        nor    0   24D:4H:56M:42S   -
2197  8866-3903-c7a0 BIY-8644-0217-CCC-AP.c7a0           CCC-Common-Group        100.106.191.117 AP6150DN        nor    0   24D:4H:56M:42S   -
2198  8866-3903-c580 BIY-8644-0217-CCC-AP.c580           CCC-Common-Group        100.106.191.118 AP6150DN        nor    0   24D:4H:56M:34S   -
2199  8866-3903-c660 BIY-8644-0217-CCC-AP.c660           CCC-Common-Group        100.106.191.119 AP6150DN        nor    0   24D:4H:56M:33S   -
2200  8866-3903-c3e0 BIY-8644-0217-CCC-AP.c3e0           CCC-Common-Group        100.106.191.120 AP6150DN        nor    0   24D:4H:56M:39S   -
2201  8866-3903-ef80 SAM-9054-0582-CCC-AP.ef80           CCC-Common-Group        100.102.40.7    AP6150DN        nor    0   44D:11H:37M:35S  -
2202  8866-3903-e000 STV-9060-0159-CCC-AP.e000           CCC-Common-Group        100.105.69.1    AP6150DN        nor    0   18D:4H:11M:9S    -
2203  8866-3903-f080 STV-9060-0159-CCC-AP.f080           CCC-Common-Group        100.105.69.2    AP6150DN        nor    0   18D:4H:11M:12S   -
2204  8866-3903-cac0 UFA-8598-0250-CCC-AP.cac0           CCC-Common-Group        -               AP6150DN        fault  0   -                -
2205  a08c-f8d2-2840 UFA-8598-0250-CCC-AP.2840           CCC-Common-Group        100.124.199.216 AP6150DN        nor    0   23D:1H:53M:51S   -
2206  a08c-f8d2-2880 UFA-8598-0250-CCC-AP.2880           CCC-Common-Group        100.124.199.212 AP6150DN        nor    0   11D:7H:42M:17S   -
2207  8866-3903-cb60 UFA-8598-0250-CCC-AP.cb60           CCC-Common-Group        100.124.199.215 AP6150DN        nor    0   14D:7H:38M:0S    -
2208  a08c-f8d2-2800 UFA-8598-0250-CCC-AP.2800           CCC-Common-Group        100.124.199.214 AP6150DN        nor    0   14D:7H:49M:45S   -
2209  a08c-f8d2-2900 UFA-8598-0250-CCC-AP.2900           CCC-Common-Group        100.124.199.217 AP6150DN        nor    0   14D:6H:11M:13S   -
2210  8866-3903-cc00 UFA-8598-0250-CCC-AP.cc00           CCC-Common-Group        100.124.199.213 AP6150DN        nor    0   14D:7H:50M:12S   -
2211  8866-3903-cb00 UFA-8598-0250-CCC-AP.cb00           CCC-Common-Group        100.124.199.219 AP6150DN        nor    0   14D:7H:36M:52S   -
2212  8866-3903-eac0 MSK-CG-SivVr-208-eac0               MSK-CG                  25.18.1.132     AP6150DN        nor    0   28D:7H:8M:58S    -
2213  9835-ed80-13c0 MSK-V23-01-FL03-AP15                MSK-V23                 10.14.240.72    AP7052DN        nor    0   45D:23H:49M:36S  P
2214  9835-ed80-0da0 MSK-V23-01-FL03-AP08                MSK-V23                 10.14.240.40    AP7052DN        nor    3   45D:23H:49M:37S  P
2215  9835-ed80-1b60 MSK-V23-01-FL03-AP09                MSK-V23                 10.14.240.68    AP7052DN        nor    0   46D:1H:12M:30S   P
2216  9835-ed80-1da0 MSK-V23-01-FL02-AP43                MSK-V23                 10.14.240.60    AP7052DN        nor    0   46D:1H:12M:0S    P
2217  9835-ed80-1b40 MSK-V23-01-FL02-AP48                MSK-V23                 10.14.240.67    AP7052DN        nor    1   46D:1H:12M:28S   P
2218  9835-ed80-1be0 MSK-V23-01-FL02-AP63                MSK-V23                 10.14.240.71    AP7052DN        nor    0   46D:1H:12M:29S   P
2219  9835-ed80-1d00 MSK-V23-01-FL02-AP42                MSK-V23                 10.14.240.64    AP7052DN        nor    0   46D:1H:12M:28S   P
2220  9835-ed80-1740 MSK-V23-01-FL02-AP40                MSK-V23                 10.14.240.69    AP7052DN        nor    2   46D:1H:12M:29S   P
2221  9835-ed80-19e0 MSK-V23-01-FL03-AP11                MSK-V23                 10.14.240.58    AP7052DN        nor    1   46D:1H:12M:29S   P
2222  9835-ed80-1b20 MSK-V23-01-FL02-AP45                MSK-V23                 10.14.240.91    AP7052DN        nor    2   46D:1H:12M:23S   P
2223  9835-ed80-1600 MSK-V23-01-FL03-AP03                MSK-V23                 10.14.240.73    AP7052DN        nor    1   46D:1H:33M:37S   P
2224  9835-ed80-1a40 MSK-V23-01-FL03-AP14                MSK-V23                 10.14.240.61    AP7052DN        nor    0   46D:1H:12M:29S   P
2225  9835-ed80-1480 MSK-V23-01-FL03-AP05                MSK-V23                 10.14.240.66    AP7052DN        nor    0   46D:1H:28M:48S   P
2226  9835-ed80-0f40 MSK-V23-01-FL03-AP12                MSK-V23                 10.14.240.81    AP7052DN        nor    1   46D:1H:12M:29S   P
2227  9835-ed80-1500 MSK-V23-01-FL03-AP01                MSK-V23                 10.14.240.70    AP7052DN        nor    1   46D:1H:34M:40S   P
2228  9835-ed80-1c40 MSK-V23-01-FL02-AP46                MSK-V23                 10.14.240.77    AP7052DN        nor    2   46D:0H:41M:3S    P
2229  9835-ed80-1080 MSK-V23-01-FL03-AP19                MSK-V23                 10.14.240.78    AP7052DN        nor    0   46D:0H:41M:10S   P
2230  9835-ed80-17a0 MSK-V23-01-FL02-AP49                MSK-V23                 10.14.240.59    AP7052DN        nor    0   46D:0H:41M:6S    P
2231  9835-ed80-1ca0 MSK-V23-01-FL02-AP44                MSK-V23                 10.14.240.79    AP7052DN        nor    0   39D:8H:14M:33S   P
2232  9835-ed80-1b00 MSK-V23-01-FL03-AP10                MSK-V23                 10.14.240.74    AP7052DN        nor    0   46D:0H:41M:4S    P
2233  9835-ed80-18c0 MSK-V23-01-FL03-AP13                MSK-V23                 10.14.240.62    AP7052DN        nor    0   46D:0H:41M:2S    P
2234  9835-ed80-12c0 MSK-V23-01-FL03-AP06                MSK-V23                 10.14.240.76    AP7052DN        nor    3   46D:0H:41M:2S    P
2235  9835-ed80-17e0 MSK-V23-01-FL03-AP04                MSK-V23                 10.14.240.82    AP7052DN        nor    1   46D:1H:30M:35S   P
2236  9835-ed80-1580 MSK-V23-01-FL03-AP07                MSK-V23                 10.14.240.75    AP7052DN        nor    0   46D:0H:41M:5S    P
2237  9835-ed80-0f80 MSK-V23-01-FL02-AP39                MSK-V23                 10.14.240.80    AP7052DN        nor    0   46D:0H:41M:6S    P
2238  9835-ed80-1700 MSK-V23-01-FL02-AP41                MSK-V23                 10.14.240.65    AP7052DN        nor    0   46D:0H:41M:6S    P
2239  9835-ed80-1a60 MSK-V23-01-FL02-AP65                MSK-V23                 10.14.240.83    AP7052DN        nor    0   46D:0H:19M:56S   P
2240  04b0-e749-e8c0 MSK-V23-01-FL01-AP112               MSK-V23                 10.14.240.98    AP6150DN        nor    0   46D:0H:19M:40S   -
2241  9835-ed80-1320 MSK-V23-01-FL02-AP83                MSK-V23                 10.14.240.95    AP7052DN        nor    0   46D:0H:19M:53S   P
2242  04b0-e749-e900 MSK-V23-01-FL01-AP117               MSK-V23                 10.14.240.87    AP6150DN        nor    0   46D:0H:19M:41S   -
2243  04b0-e749-eea0 MSK-V23-01-FL01-AP108               MSK-V23                 10.14.240.84    AP6150DN        nor    0   46D:0H:19M:33S   -
2244  8866-3903-ffa0 MSK-V23-01-FL01-AP118               MSK-V23                 10.14.240.89    AP6150DN        nor    0   46D:0H:19M:39S   -
2245  04b0-e749-ee80 MSK-V23-01-FL01-AP107               MSK-V23                 10.14.240.85    AP6150DN        nor    0   46D:0H:19M:34S   -
2246  04b0-e749-e820 MSK-V23-01-FL01-AP115               MSK-V23                 10.14.240.86    AP6150DN        nor    0   46D:0H:19M:40S   -
